"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_body","review_date","sentiment","sentiment_2","category"
"87",114,"US",178141,"R2KH7VU1ZU7WQQ","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Outstanding is an understatement.","Superb would be an understatement. Wish I had it years ago. Thanks a million.","2015-08-27",1,1,"OTHER"
"88",115,"US",3899498,"R1INIFXF81HLOS","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","GOOD JOB, AMAZON","I have used this thing for about 7 months now, I got it as a late christmas present, and I love the thing, hoever, I do have some nitpicks, and they will be listed down below, but as far as performance for less than an iPad or a Surface, this is a pretty great performance tablet, probably thanks to Amazon's lightwieght  FireOS, as well as the quad core 1.4 GHZ (for those who arent tech savvy: a bigger number next to GHZ is better, means more speed) ARM processor, powered by snapdragon, I believe. now the nitpicks.<br /><br />1. when idling (screen off, charging, ETC.) it uses 80% of the 1 GB of ram that it has, leaving you 200MB to fart around with. (bigger number next to GB  is better as well. )<br /><br />2. No youtube/ google play services: while some may like this, and some may not, I do wish for google play services but, I also wish for amazon to keep it's current os look. HOWEVER: you can run .apks (android apps) on this device, as long as you're willing to accept that amazon WILL NOT HELP YOU should an android .apk causes internal system damage to your fire.<br /><br />3. keyboard lag: Remember the 200 MBs of RAM that you are left to fart around with? I forgot to factor in keyboard usage,  after keyboard usage, 100 MB, and this causes some slow downs, in terms of the keyboard, and some other amazon apps and services.<br /><br />and these are really the only complaints I have with the device, on the scale of dream about it, play with a store display unit, or buy it?  I recommend Buy It, but to each his/her own.","2015-08-27",1,1,"Speed"
"89",116,"US",4479778,"R2HMEFC860H1BT","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle","Replaced an older Kindle fire, enjoy using the new Fire HD","2015-08-27",1,1,"Reading"
"90",117,"US",11414322,"R1235A2L3PDEOL","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great battery life","Battery life is exceptional. Lasted through my flight from Iowa to Oregon. Screen is bright, even in sunlight.","2015-08-27",1,1,"Battery"
"91",118,"US",18745216,"R16PUSF202PA3C","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Suits my needs perfectly","Runs faster than my toshiba laptop thats for sure. And the sound is alot louder and crisp. I use it everyday.","2015-08-27",1,1,"Speed"
"92",120,"US",23124319,"R3GW4DJGBMD2VV","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","love it love it love it wanted one for years","2015-08-27",1,1,"OTHER"
"93",121,"US",22072805,"R2YTDYU3XGT430","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Excellent product.","2015-08-27",1,1,"OTHER"
"94",122,"US",48456978,"RQJAPC9TVD31B","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I am very happy with the tablets performance.","2015-08-27",1,1,"Speed"
"95",123,"US",24558911,"R26V757AYW81KM","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","New ones even better. Easy to navigate through and overall lovely","Had an original fire. New ones even better. Easy to navigate through and overall lovely.","2015-08-27",1,1,"Ease"
"96",124,"US",18249514,"R2O130QXUDOL3V","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great","Yes it did and am very happy.Still checking it out and learning about it ready to start ordering books again.","2015-08-27",1,1,"Reading"
"97",125,"US",34232205,"R1V7TFXIX8IURR","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it way better than IPad","2015-08-27",1,1,"OTHER"
"98",127,"US",13505357,"R3A6PJ5Q8XKPG5","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","The first one was damaged by accident and i wanted to get the same thing as I was very happy with it","This is my econd Kindel Fire. The first one was damaged by accident and i wanted to get the same thing as I was very happy with it.","2015-08-27",1,1,"OTHER"
"99",129,"US",45781152,"R1ZH4E7Z9BG7WH","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Standard problem. Standard solution.","Good product. My problem: big hands, small keyboard. Desk top with standard keyboard and printer, although not portable, works best.","2015-08-27",1,1,"Portability"
"100",130,"US",13643289,"R2AM4Y9QI2N3VF","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Perfect for what it's intended.","2015-08-27",1,1,"OTHER"
"101",131,"US",35245974,"R2Y8SQ6Y4W1DC8","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Nice! Love these things","2015-08-27",1,1,"OTHER"
"102",132,"US",32709257,"R3403GKBT9W1OW","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","great deal! $79.99","Works grat for me!","2015-08-27",1,1,"OTHER"
"103",133,"US",13944293,"R3QMCZF83GGOJY","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Great Buy!","My Fire HD 7&#34; HD Display. 8 GB<br /><br />Is all i had hoped for and more, i have had many hours of joy playing games and reading!  The price was excellant!  Thank you Amazon","2015-08-27",1,1,"Price"
"104",134,"US",29498472,"R2ISOS2F2XWCGS","B00LCHRQL6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","great! But the Amazon support is even","tablet, great!  But the Amazon support is even better","2015-08-26",1,1,"OTHER"
"105",137,"US",51498323,"R2O530YQ62K1S0","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","awesome and use it every day","2015-08-26",1,1,"OTHER"
"106",138,"US",2199602,"R2A27HVDCLVYNQ","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","best tablet","Great!!!","2015-08-26",1,1,"OTHER"
"107",139,"US",12854386,"R17RX8ETTG5UE8","B00IKPX4GY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Exactly as expected","2015-08-26",1,1,"OTHER"
"108",140,"US",23992612,"R2YIRK89SR12UI","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Good reading device and easy to use","2015-08-26",1,1,"Reading"
"109",141,"US",786326,"RF10H75XUUM0Y","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","All was great , Thanks","2015-08-26",1,1,"OTHER"
"110",142,"US",1624068,"RNCA8HNZESSG3","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I like it","2015-08-26",1,1,"OTHER"
"111",143,"US",12566073,"RC2CYTSQFUNRB","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,1,1,"N","Y","Pleasantly Surprised","It was a gift from Elizabeth. She gave it to me with the receipt to return it. I wasn't so sure I'd want it: I have an ipad. I was thinking of getting a new paper white kindle and this Fire does exactly what I wanted and more. Amazingly is isn't just a dumb iPad imitation. I find I'm using it more than the iPad these days. go figure?","2015-08-26",1,1,"Ease"
"112",144,"US",44492845,"RANOO0CELMGAK","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Better than Samsung, sorry","2015-08-26",1,1,"OTHER"
"113",145,"US",50600331,"R2NBBLDC9L2ELW","B00LCI2I7C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great value","I love it.  The size is perfect. The processor is fast and the battery had a decent use time. Being used to Apple I'm having to learn how to navigate without all the apps I'm use to. But with Amazon prime music and videos I'm never bored.  I especially love the price point.","2015-08-26",1,1,"Price"
"114",146,"US",4798934,"R3O6PNYEH7R5HR","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,1,1,"N","Y","Love it!","Its all I expected. The battery lasts forever. The selection of books is phenomenal. Great reader and internet access. Sound is great. Camera is awesome. Haven't found anything I don't like.  Worth every penny.","2015-08-26",1,1,"Battery"
"115",147,"US",41186162,"R45RL8HX0JY4T","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love it","2015-08-26",1,1,"OTHER"
"116",148,"US",11953036,"RWWQFM37N7BQR","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I love","It my Christmas present this year. I love it","2015-08-26",1,1,"OTHER"
"117",149,"US",11815989,"RTZBCIS634W14","B00LCHWEPE",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I don't know what I would do without my kindle!","2015-08-26",1,1,"Reading"
"118",150,"US",38197955,"R3RD4CCK110KYE","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I previously had a Kindle Fire that I loved, however it was hard to read outside","I previously had a Kindle Fire that I loved, however it was hard to read outside. I bought a new one because the Fire wouldn't charge anymore. The new HD reads well outside. It is lighter in weight. I am not yet used to the format and have a hard time moving from one app to another. Sometimes it seems to be &#34;frozen&#34; and I have to shut it down and restart it to change aps. All in all, I like the Fire HD but I am disappointed that my old Kindle Fire wouldn't charge anymore.","2015-08-26",1,1,"Display"
"119",151,"US",516752,"R17CCP2MNZADNX","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","My Kindle Fire HD 7 has been a user-friendly device ...","My Kindle Fire HD 7 has been a user-friendly device that I particularly use for reading books that I purchase online for it.<br />While I'm not particularly a technological person, the Kindle makes my technology life simpler and less stressful.","2015-08-26",1,1,"Reading"
"120",154,"US",10515873,"R1U3WU75MCDN3I","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Kindle user all the way.","I bought this for my mother. She is in the nursing home and loves to read. This is her 3rd Kindle and the best by far. It was so easy for her to learn how to use it!","2015-08-26",1,1,"Ease"
"121",155,"US",50243641,"R3IYP3E9ZDL6O2","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Wife loves this, a definite step up from using her cell phone to read her books","2015-08-26",1,1,"Reading"
"122",157,"US",22876495,"R1T80HDASP4K3S","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Four Stars","Good book reader","2015-08-26",1,1,"Reading"
"123",159,"US",36787544,"R1QHYCC7MENFB1","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Different","Just a bit different than my previous Kindle Fire but I have no issues at this time.","2015-08-26",1,1,"OTHER"
"124",160,"US",22067750,"RSUPUEFS11068","B00KC6XV58",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Love my new kindle fire, really liked my first one like the newer improvements on this one","2015-08-26",1,1,"OTHER"
"125",161,"US",21700476,"RO0GYUASZ6NUC","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Very nice tablet.","Very nice tablet...  MY daughter loves it.  I purchased the tablet during a special promotion at Best Buy, and it is the best tablet.  Previously, I purchased bargain tablets for the price, but the Fire is a much better tablet and worth the additional money.","2015-08-26",1,1,"Price"
"126",162,"US",41771113,"R15SWZO16C68O1","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love my new Fire!!","2015-08-26",1,1,"OTHER"
"127",163,"US",39055415,"R27OFYLO85PYJG","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","but I love it. The display is sharp and easy to ...","I've only had my  Kindle Fire HD7 for a few weeks, but I love it. The display is sharp and easy to read. I have not explored all the options available, I've been too busy reading. For the money, I think it is a really good investment.","2015-08-26",1,1,"Display"
"128",164,"US",38777240,"RUI55SX2ULHCC","B00LCHS1FG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great for traveling.net v","I have been slow learning how to use my new Fire because I am still using my Paper White to read books. I am writing this review on my Fire  as using the keyboard is easy with a stylus. I expect to get a lot of use and pleasure out of my Fire on long trips as I travel alone, it will be easier to travel with than my laptop.","2015-08-26",1,1,"Ease"
"129",165,"US",1125691,"R3U8VUW3XH7JXN","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Great product. Enjoy it immensely. Easy to use and read","2015-08-26",1,1,"Ease"
"130",166,"US",14343039,"R1FYLN1EA7NYK5","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Excellent Tablet but exchanged for at 16 GB Fire HD Tablet","Unfortunately the 8GB is not going to be enough GB's for the amount of TV, Film and other uses I will have for the Tablet.  It is great for people who won't need to use the tablet as much as I will be using it.  I have ordered the Fire HD 7,7&#34; Wi-Fi, 16 GB and that is what I should have ordered first.  The picture is so clear and the sound is excellent.  I wish I could have given the one I returned to one of my children but they both have a tablet.","2015-08-26",1,1,"Storage"
"131",167,"US",40080667,"R34EZ7T1HMVH5B","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Fire Kindle HD with Case","I gave my old working Fire HD to my hubby and he is so enjoying reading on it.  I love, love my new kindle it works perfect and that cover with the key pad makes it even better.  Great deal - love Amazon!","2015-08-26",1,1,"Reading"
"132",169,"US",45114024,"R3PV5SSNFE19YH","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Very pleased. I needed the update.","2015-08-26",1,1,"OTHER"
"133",170,"US",44041114,"R2BQCG74T32INL","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","I like it, but it would be nice if it ...","I like it, but it would be nice if it had a charge light like the fire so you know when it is done charging,and didn't have to turn it on.","2015-08-26",1,1,"OTHER"
"134",171,"US",29272079,"R15BZYA5FEE51L","B00KC89C2C",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","Good product, but short battery life","I'm only giving it a 4 because the battery runs down pretty fast and I read a lot.  Other than that, I love having easy access to books that are not available in paper form from the library, although I also miss touching library books other people have also read and enjoyed.  The low cost of ebooks is much appreciated.  It's nice to be able to adjust the light, and the background shade.  Also handy to have games like Sudoku, and the web, at your fingertips.","2015-08-26",1,1,"Battery"
"135",172,"US",17682924,"RV3WP7XML5GP1","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Great gift","Easy to use and download books and apps.","2015-08-26",1,1,"Ease"
"136",173,"US",39613881,"REY5WWPGCVXGC","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","i never thought i would want or even like a kindle-but so far","i never thought i would want or even like a kindle-but so far, as i'm playing around with it to see all it can do, i'm loving it!  i was finally able to get a hold of 6 books (which are in 3 different series that i love) and now i can also get Netflix!","2015-08-26",1,1,"Reading"
"137",174,"US",26977112,"R3LW9C0BLPUKBI","B00IKPZ5V6",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","Perfect!","2015-08-25",1,1,"OTHER"
"138",175,"US",6016649,"RYYBTAAJDPAQN","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","best thing ever","2015-08-25",1,1,"OTHER"
"139",177,"US",1096649,"RQ1R9W7IQLA2X","B00LCHOCZY",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","wife loves it","2015-08-25",1,1,"OTHER"
"140",178,"US",23100805,"RVT8Z06AIOCPU","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","My 92 yr. old mom loves kindle too","I love the kindle had and so does my family<br />!","2015-08-25",1,1,"Reading"
"141",179,"US",21199051,"R39Q7SIYKBQ94B","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",4,0,0,"N","Y","I love the tablet","I love the tablet, it 's ease of use is unparalleled.  My only problem is with the camera.  The photos are terrible.  My granddaughter loves the games.","2015-08-25",1,1,"Camera"
"142",180,"US",12642250,"R27M43V3H3I5GA","B00IKPYKWG",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Love it","Just love my kindle!  Meets all my needs, yes I wish it had instagram, or snap chat app but oh well.","2015-08-25",1,1,"Apps"
"143",182,"US",32539140,"R3J1L3YC9JV75X","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",5,0,0,"N","Y","Five Stars","I love this tablet.  Well worth the money.","2015-08-25",1,1,"Price"
"144",183,"US",42029901,"R2UN9CYYYHPRBS","B00IKPW0UA",2693241,"Fire HD 7, 7"" HD Display, Wi-Fi, 8 GB","PC",3,0,0,"N","Y","Three Stars","Love this but it's a little small","2015-08-25",0,1,"Portability"
